"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 00:00","2017","12","02","00:00","-5.5","","-5.8","","98","","0.0","","19","","7","","","","98.51","","","","-9","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 01:00","2017","12","02","01:00","-5.9","","-6.3","","97","","0.0","","16","","7","","","","98.49","","","","-9","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 02:00","2017","12","02","02:00","-6.0","","-6.5","","96","","0.0","","17","","6","","","","98.53","","","","-9","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 03:00","2017","12","02","03:00","-7.5","","-8.2","","95","","0.0","","22","","4","","","","98.55","","","","-10","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 04:00","2017","12","02","04:00","-8.5","","-9.2","","95","","0.0","","17","","7","","","","98.51","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 05:00","2017","12","02","05:00","-9.1","","-9.9","","94","","0.0","","22","","3","","","","98.52","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 06:00","2017","12","02","06:00","-8.9","","-9.6","","94","","0.0","","18","","6","","","","98.54","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 07:00","2017","12","02","07:00","-7.5","","-8.2","","95","","0.0","","18","","9","","","","98.54","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 08:00","2017","12","02","08:00","-7.9","","-8.4","","96","","0.0","","17","","9","","","","98.53","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 09:00","2017","12","02","09:00","-6.7","","-7.6","","94","","0.0","","15","","10","","","","98.56","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 10:00","2017","12","02","10:00","-3.8","","-5.4","","89","","0.0","","17","","10","","","","98.54","","","","-8","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 11:00","2017","12","02","11:00","-2.7","","-4.8","","85","","0.0","","16","","15","","","","98.51","","","","-8","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 12:00","2017","12","02","12:00","0.0","","-2.6","","83","","0.0","","17","","19","","","","98.42","","","","-5","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 13:00","2017","12","02","13:00","1.6","","-2.0","","77","","0.0","","19","","23","","","","98.39","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 14:00","2017","12","02","14:00","2.5","","-1.6","","74","","0.0","","18","","22","","","","98.33","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 15:00","2017","12","02","15:00","2.1","","-0.5","","83","","0.0","","18","","20","","","","98.30","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 16:00","2017","12","02","16:00","1.7","","-0.4","","86","","0.0","","18","","20","","","","98.34","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 17:00","2017","12","02","17:00","0.7","","-0.8","","90","","0.0","","17","","21","","","","98.31","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 18:00","2017","12","02","18:00","0.4","","-1.0","","90","","0.0","","18","","25","","","","98.25","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 19:00","2017","12","02","19:00","0.5","","-1.0","","89","","0.0","","19","","24","","","","98.26","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 20:00","2017","12","02","20:00","0.9","","-1.5","","84","","0.0","","20","","20","","","","98.24","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 21:00","2017","12","02","21:00","-0.6","","-2.3","","88","","0.0","","18","","16","","","","98.20","","","","-5","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 22:00","2017","12","02","22:00","-1.2","","-2.9","","89","","0.0","","18","","16","","","","98.16","","","","-6","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-02 23:00","2017","12","02","23:00","0.1","","-2.9","","80","","0.0","","20","","20","","","","98.14","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 00:00","2017","12","03","00:00","-1.1","","-3.4","","84","","0.0","","21","","15","","","","98.15","","","","-6","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 01:00","2017","12","03","01:00","-0.5","","-3.5","","80","","0.0","","24","","17","","","","98.15","","","","-5","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 02:00","2017","12","03","02:00","-0.7","","-3.5","","81","","0.0","","25","","16","","","","98.19","","","","-5","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 03:00","2017","12","03","03:00","-2.8","","-5.1","","84","","0.0","","26","","14","","","","98.25","","","","-8","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 04:00","2017","12","03","04:00","-5.9","","-7.0","","92","","0.0","","27","","12","","","","98.30","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 05:00","2017","12","03","05:00","-7.2","","-8.0","","94","","0.0","","27","","12","","","","98.35","","","","-13","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 06:00","2017","12","03","06:00","-7.0","","-7.7","","95","","0.0","","26","","11","","","","98.42","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 07:00","2017","12","03","07:00","-8.2","","-9.2","","93","","0.0","","27","","9","","","","98.47","","","","-13","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 08:00","2017","12","03","08:00","-9.1","","-10.1","","92","","0.0","","2","","6","","","","98.44","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 09:00","2017","12","03","09:00","-6.7","","-7.8","","92","","0.0","","17","","6","","","","98.49","","","","-10","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 10:00","2017","12","03","10:00","-3.6","","-6.4","","81","","0.0","","","","0","","","","98.53","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 11:00","2017","12","03","11:00","-3.6","","-6.3","","82","","0.0","","36","","5","","","","98.53","","","","-6","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 12:00","2017","12","03","12:00","-2.3","","-5.5","","79","","0.0","","3","","8","","","","98.47","","","","-5","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 13:00","2017","12","03","13:00","-1.5","","-4.5","","80","","0.0","","4","","12","","","","98.39","","","","-6","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 14:00","2017","12","03","14:00","-1.0","","-4.5","","77","","0.0","","7","","7","","","","98.38","","","","-4","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 15:00","2017","12","03","15:00","-1.3","","-4.1","","81","","0.0","","6","","11","","","","98.31","","","","-5","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 16:00","2017","12","03","16:00","-1.8","","-4.5","","82","","0.0","","6","","10","","","","98.28","","","","-5","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 17:00","2017","12","03","17:00","-2.5","","-4.8","","85","","0.0","","5","","11","","","","98.30","","","","-7","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 18:00","2017","12","03","18:00","-3.6","","-5.0","","90","","0.0","","4","","12","","","","98.24","","","","-8","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 19:00","2017","12","03","19:00","-3.9","","-5.1","","91","","0.0","","5","","11","","","","98.17","","","","-8","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 20:00","2017","12","03","20:00","-3.6","","-5.0","","91","","0.0","","4","","18","","","","98.11","","","","-9","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 21:00","2017","12","03","21:00","-3.3","","-4.7","","90","","0.0","","7","","15","","","","98.00","","","","-8","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 22:00","2017","12","03","22:00","-1.9","","-3.9","","86","","0.0","","7","","13","","","","97.94","","","","-6","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-03 23:00","2017","12","03","23:00","-1.2","","-3.6","","84","","0.0","","5","","11","","","","97.93","","","","-5","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 00:00","2017","12","04","00:00","-2.2","","-3.7","","89","","0.0","","1","","10","","","","97.96","","","","-6","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 01:00","2017","12","04","01:00","-2.6","","-3.9","","90","","0.0","","3","","15","","","","97.84","","","","-8","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 02:00","2017","12","04","02:00","-2.9","","-4.2","","91","","0.0","","3","","16","","","","97.79","","","","-8","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 03:00","2017","12","04","03:00","-2.9","","-4.1","","92","","0.0","","3","","16","","","","97.72","","","","-8","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 04:00","2017","12","04","04:00","-2.9","","-4.0","","92","","0.0","","3","","18","","","","97.64","","","","-9","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 05:00","2017","12","04","05:00","-2.6","","-4.0","","90","","0.0","","3","","15","","","","97.72","","","","-8","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 06:00","2017","12","04","06:00","-3.0","","-3.9","","93","","0.0","","2","","18","","","","97.70","","","","-9","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 07:00","2017","12","04","07:00","-3.6","","-4.5","","93","","0.0","","1","","23","","","","97.71","","","","-10","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 08:00","2017","12","04","08:00","-3.7","","-4.5","","94","","0.0","","1","","23","","","","97.68","","","","-10","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 09:00","2017","12","04","09:00","-3.9","","-4.6","","95","","0.0","","35","","21","","","","97.71","","","","-10","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 10:00","2017","12","04","10:00","-3.8","","-4.6","","95","","0.2","","35","","21","","","","97.72","","","","-10","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 11:00","2017","12","04","11:00","-4.2","","-5.1","","93","","0.2","","34","","24","","","","97.68","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 12:00","2017","12","04","12:00","-4.1","","-5.0","","94","","0.0","","33","","25","","","","97.64","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 13:00","2017","12","04","13:00","-3.6","","-4.6","","93","","0.0","","33","","32","","","","97.59","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 14:00","2017","12","04","14:00","-3.0","","-4.4","","90","","0.0","","33","","34","","","","97.59","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 15:00","2017","12","04","15:00","-3.1","","-4.8","","88","","0.0","","33","","38","","","","97.64","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 16:00","2017","12","04","16:00","-4.3","","-6.1","","87","","0.0","","32","","39","","","","97.74","","","","-13","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 17:00","2017","12","04","17:00","-5.6","","-7.5","","87","","0.0","","31","","31","","","","97.76","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 18:00","2017","12","04","18:00","-6.5","","-8.6","","86","","0.0","","32","","38","","","","97.80","","","","-16","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 19:00","2017","12","04","19:00","-7.5","","-9.4","","86","","0.0","","32","","38","","","","97.84","","","","-17","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 20:00","2017","12","04","20:00","-8.8","","-11.4","","81","","0.0","","31","","38","","","","97.85","","","","-19","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 21:00","2017","12","04","21:00","-10.2","","-13.9","","75","","0.0","","31","","41","","","","97.89","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 22:00","2017","12","04","22:00","-11.8","","-15.2","","76","","0.2","","32","","39","","","","97.89","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-04 23:00","2017","12","04","23:00","-13.2","","-15.4","","83","","0.0","","32","","32","","","","97.91","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 00:00","2017","12","05","00:00","-13.8","","-15.8","","85","","0.0","","31","","37","","","","97.89","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 01:00","2017","12","05","01:00","-14.1","","-16.1","","85","","0.0","","31","","31","","","","97.87","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 02:00","2017","12","05","02:00","-15.0","","-17.4","","82","","0.0","","32","","34","","","","97.92","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 03:00","2017","12","05","03:00","-15.5","","-18.1","","80","","0.0","","32","","38","","","","97.99","","","","-28","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 04:00","2017","12","05","04:00","-16.1","","-18.7","","80","","0.0","","31","","33","","","","98.01","","","","-28","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 05:00","2017","12","05","05:00","-16.2","","-18.7","","81","","0.0","","31","","27","","","","98.01","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 06:00","2017","12","05","06:00","-15.9","","-18.3","","82","","0.0","","31","","26","","","","98.00","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 07:00","2017","12","05","07:00","-14.4","","-16.8","","82","","0.0","","31","","32","","","","97.98","","","","-26","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 08:00","2017","12","05","08:00","-15.1","","-17.8","","80","","0.0","","31","","37","","","","97.95","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 09:00","2017","12","05","09:00","-14.6","","-16.8","","83","","0.0","","31","","30","","","","97.90","","","","-26","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 10:00","2017","12","05","10:00","-14.3","","-16.6","","83","","0.0","","31","","33","","","","97.91","","","","-26","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 11:00","2017","12","05","11:00","-14.3","","-16.9","","81","","0.0","","29","","40","","","","97.89","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 12:00","2017","12","05","12:00","-14.1","","-16.7","","81","","0.0","","30","","45","","","","97.84","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 13:00","2017","12","05","13:00","-13.5","","-16.2","","80","","0.0","","30","","39","","","","97.91","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 14:00","2017","12","05","14:00","-13.2","","-15.9","","79","","0.0","","30","","40","","","","97.92","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 15:00","2017","12","05","15:00","-13.2","","-15.8","","80","","0.0","","30","","42","","","","97.97","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 16:00","2017","12","05","16:00","-12.8","","-15.7","","79","","0.0","","30","","41","","","","98.02","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 17:00","2017","12","05","17:00","-13.1","","-15.8","","80","","0.0","","30","","37","","","","98.07","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 18:00","2017","12","05","18:00","-12.6","","-15.3","","80","","0.0","","30","","39","","","","98.15","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 19:00","2017","12","05","19:00","-12.4","","-15.3","","79","","0.0","","31","","36","","","","98.20","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 20:00","2017","12","05","20:00","-12.8","","-15.6","","79","","0.0","","31","","32","","","","98.27","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 21:00","2017","12","05","21:00","-13.3","","-15.9","","81","","0.0","","32","","25","","","","98.36","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 22:00","2017","12","05","22:00","-13.9","","-16.5","","81","","0.0","","32","","29","","","","98.43","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-05 23:00","2017","12","05","23:00","-14.3","","-17.0","","80","","0.0","","32","","30","","","","98.49","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 00:00","2017","12","06","00:00","-14.9","","-17.5","","80","","0.0","","32","","30","","","","98.58","","","","-26","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 01:00","2017","12","06","01:00","-15.4","","-18.0","","81","","0.0","","32","","31","","","","98.65","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 02:00","2017","12","06","02:00","-15.3","","-17.7","","81","","0.0","","32","","29","","","","98.73","","","","-26","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 03:00","2017","12","06","03:00","-14.5","","-16.8","","82","","0.0","","32","","31","","","","98.82","","","","-26","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 04:00","2017","12","06","04:00","-14.0","","-16.2","","83","","0.0","","32","","33","","","","98.92","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 05:00","2017","12","06","05:00","-13.5","","-15.8","","82","","0.0","","32","","33","","","","99.01","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 06:00","2017","12","06","06:00","-13.2","","-15.9","","80","","0.0","","32","","31","","","","99.12","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 07:00","2017","12","06","07:00","-13.0","","-15.9","","79","","0.0","","32","","33","","","","99.21","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 08:00","2017","12","06","08:00","-12.8","","-16.3","","75","","0.0","","32","","36","","","","99.32","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 09:00","2017","12","06","09:00","-12.9","","-16.7","","73","","0.0","","33","","32","","","","99.44","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 10:00","2017","12","06","10:00","-12.9","","-17.1","","71","","0.0","","32","","29","","","","99.57","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 11:00","2017","12","06","11:00","-13.0","","-17.3","","70","","0.0","","32","","33","","","","99.71","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 12:00","2017","12","06","12:00","-13.4","","-18.0","","68","","0.0","","32","","34","","","","99.79","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 13:00","2017","12","06","13:00","-13.5","","-18.3","","67","","0.0","","32","","30","","","","99.83","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 14:00","2017","12","06","14:00","-13.5","","-18.6","","65","","0.0","","32","","35","","","","99.89","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 15:00","2017","12","06","15:00","-13.8","","-19.1","","65","","0.0","","32","","29","","","","99.96","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 16:00","2017","12","06","16:00","-14.9","","-19.4","","68","","0.0","","31","","24","","","","100.02","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 17:00","2017","12","06","17:00","-15.9","","-19.2","","76","","0.0","","30","","23","","","","100.06","","","","-26","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 18:00","2017","12","06","18:00","-15.9","","-19.5","","74","","0.0","","30","","28","","","","100.12","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 19:00","2017","12","06","19:00","-16.9","","-19.7","","79","","0.0","","30","","16","","","","100.14","","","","-26","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 20:00","2017","12","06","20:00","-18.1","","-20.4","","82","","0.0","","27","","13","","","","100.08","","","","-26","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 21:00","2017","12","06","21:00","-16.9","","-18.9","","84","","0.0","","26","","12","","","","100.02","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 22:00","2017","12","06","22:00","-16.1","","-18.8","","80","","0.0","","26","","16","","","","99.93","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-06 23:00","2017","12","06","23:00","-15.2","","-18.2","","78","","0.0","","26","","16","","","","99.90","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-07 00:00","2017","12","07","00:00","-15.1","","-18.1","","78","","0.0","","25","","16","","","","99.76","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-07 01:00","2017","12","07","01:00","-15.1","","-18.2","","77","","0.0","","26","","19","","","","99.61","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-07 02:00","2017","12","07","02:00","-14.5","","-17.2","","80","","0.0","","26","","20","","","","99.53","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-07 03:00","2017","12","07","03:00","-13.9","","-16.6","","80","","0.0","","26","","24","","","","99.39","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-07 04:00","2017","12","07","04:00","-13.5","","-16.1","","81","","0.0","","26","","16","","","","99.35","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2017-12-07 05:00","2017","12","07","05:00","-13.1","","-15.7","","81","","0.0","","25","","17","","","","99.21","","","","-21","","NA"
