"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-29 22:00","2016","12","29","22:00","-20.4","","-22.3","","85","","0.0","","30","","12","","","","99.01","","","","-29","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-29 23:00","2016","12","29","23:00","-21.7","","-23.6","","85","","0.0","","32","","7","","","","98.99","","","","-28","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 00:00","2016","12","30","00:00","-21.3","","-23.3","","84","","0.0","","27","","6","","","","98.95","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 01:00","2016","12","30","01:00","-22.3","","-24.2","","85","","0.0","","28","","5","","","","98.89","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 02:00","2016","12","30","02:00","-20.6","","-22.4","","86","","0.0","","","","0","","","","98.86","","","","","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 03:00","2016","12","30","03:00","-18.4","","-20.1","","86","","0.0","","17","","4","","","","98.82","","","","-22","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 04:00","2016","12","30","04:00","-16.6","","-17.9","","90","","0.0","","14","","6","","","","98.70","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 05:00","2016","12","30","05:00","-16.1","","-17.6","","89","","0.0","","16","","6","","","","98.65","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 06:00","2016","12","30","06:00","-16.3","","-17.8","","88","","0.0","","8","","6","","","","98.50","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 07:00","2016","12","30","07:00","-15.3","","-16.6","","89","","0.0","","9","","5","","","","98.44","","","","-19","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 08:00","2016","12","30","08:00","-14.9","","-16.3","","90","","0.0","","11","","11","","","","98.31","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 09:00","2016","12","30","09:00","-14.6","","-15.8","","90","","0.0","","10","","8","","","","98.23","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 10:00","2016","12","30","10:00","-14.4","","-15.7","","90","","0.0","","9","","10","","","","98.14","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 11:00","2016","12","30","11:00","-13.8","","-15.1","","90","","0.0","","9","","15","","","","98.05","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 12:00","2016","12","30","12:00","-13.2","","-14.4","","90","","0.0","","9","","12","","","","97.97","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 13:00","2016","12","30","13:00","-13.1","","-14.5","","90","","0.0","","7","","15","","","","97.85","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 14:00","2016","12","30","14:00","-12.7","","-14.2","","89","","0.2","","7","","13","","","","97.75","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 15:00","2016","12","30","15:00","-12.5","","-14.0","","89","","0.0","","5","","15","","","","97.70","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 16:00","2016","12","30","16:00","-12.9","","-14.3","","89","","0.2","","5","","14","","","","97.70","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 17:00","2016","12","30","17:00","-13.2","","-14.7","","89","","0.0","","5","","19","","","","97.71","","","","-22","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 18:00","2016","12","30","18:00","-14.7","","-16.0","","89","","0.0","","2","","19","","","","97.78","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 19:00","2016","12","30","19:00","-16.0","","-17.6","","87","","0.0","","3","","19","","","","97.85","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 20:00","2016","12","30","20:00","-16.0","","-17.5","","88","","0.0","","2","","17","","","","97.87","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 21:00","2016","12","30","21:00","-17.3","","-18.9","","87","","0.0","","2","","12","","","","97.85","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 22:00","2016","12","30","22:00","-20.2","","-22.0","","86","","0.0","","1","","9","","","","97.83","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-30 23:00","2016","12","30","23:00","-22.5","","-24.5","","84","","0.0","","33","","10","","","","97.85","","","","-30","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 00:00","2016","12","31","00:00","-23.0","","-24.9","","85","","0.2","","28","","10","","","","97.87","","","","-31","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 01:00","2016","12","31","01:00","-22.3","","-24.1","","85","","0.0","","27","","12","","","","97.80","","","","-31","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 02:00","2016","12","31","02:00","-21.3","","-23.1","","85","","0.0","","28","","6","","","","97.75","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 03:00","2016","12","31","03:00","-20.9","","-22.7","","85","","0.0","","24","","7","","","","97.74","","","","-27","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 04:00","2016","12","31","04:00","-17.1","","-18.6","","89","","0.0","","20","","7","","","","97.66","","","","-22","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 05:00","2016","12","31","05:00","-15.8","","-17.2","","89","","0.0","","20","","10","","","","97.56","","","","-22","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 06:00","2016","12","31","06:00","-15.0","","-16.3","","90","","0.0","","19","","17","","","","97.45","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 07:00","2016","12","31","07:00","-14.6","","-16.1","","89","","0.0","","20","","20","","","","97.37","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 08:00","2016","12","31","08:00","-14.7","","-15.9","","90","","0.0","","19","","18","","","","97.28","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 09:00","2016","12","31","09:00","-13.9","","-15.3","","89","","0.0","","19","","22","","","","97.20","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 10:00","2016","12","31","10:00","-13.0","","-14.2","","90","","0.0","","19","","23","","","","97.14","","","","-22","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 11:00","2016","12","31","11:00","-11.3","","-12.5","","90","","0.0","","19","","23","","","","97.07","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 12:00","2016","12","31","12:00","-8.5","","-10.2","","88","","0.0","","20","","27","","","","96.95","","","","-17","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 13:00","2016","12","31","13:00","-7.9","","-10.0","","85","","0.0","","20","","22","","","","96.90","","","","-16","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 14:00","2016","12","31","14:00","-8.0","","-10.4","","82","","0.0","","23","","14","","","","96.87","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 15:00","2016","12","31","15:00","-7.5","","-10.0","","83","","0.0","","22","","10","","","","96.85","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 16:00","2016","12","31","16:00","-7.6","","-9.8","","85","","0.0","","23","","8","","","","96.86","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 17:00","2016","12","31","17:00","-8.8","","-10.5","","87","","0.0","","22","","10","","","","96.92","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 18:00","2016","12","31","18:00","-9.6","","-11.0","","89","","0.0","","20","","7","","","","96.98","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 19:00","2016","12","31","19:00","-10.3","","-11.6","","91","","0.0","","19","","3","","","","97.03","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 20:00","2016","12","31","20:00","-10.3","","-11.7","","90","","0.0","","33","","13","","","","97.13","","","","-17","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 21:00","2016","12","31","21:00","-9.5","","-11.0","","89","","0.0","","33","","12","","","","97.22","","","","-15","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 22:00","2016","12","31","22:00","-8.5","","-10.2","","87","","0.0","","30","","16","","","","97.34","","","","-15","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2016-12-31 23:00","2016","12","31","23:00","-8.2","","-10.0","","87","","0.0","","30","","16","","","","97.43","","","","-15","","NA"
