"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 12:00","2014","12","04","12:00","-9.0","","-12.9","","73","","0.0","","20","","17","","","","98.50","","","","-16","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 13:00","2014","12","04","13:00","-8.4","","-12.2","","74","","0.0","","20","","23","","","","98.40","","","","-16","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 14:00","2014","12","04","14:00","-7.5","","-11.7","","72","","0.0","","19","","13","","","","98.48","","","","-13","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 15:00","2014","12","04","15:00","-7.3","","-11.4","","73","","0.0","","20","","18","","","","98.42","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 16:00","2014","12","04","16:00","-7.9","","-11.5","","75","","0.0","","20","","14","","","","98.43","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 17:00","2014","12","04","17:00","-9.5","","-12.3","","81","","0.0","","18","","10","","","","98.49","","","","-15","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 18:00","2014","12","04","18:00","-8.5","","-11.2","","81","","0.0","","20","","17","","","","98.52","","","","-15","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 19:00","2014","12","04","19:00","-8.0","","-10.6","","82","","0.0","","20","","13","","","","98.50","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 20:00","2014","12","04","20:00","-8.0","","-10.7","","81","","0.0","","21","","11","","","","98.47","","","","-13","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 21:00","2014","12","04","21:00","-8.4","","-10.8","","83","","0.0","","20","","12","","","","98.48","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 22:00","2014","12","04","22:00","-9.0","","-11.4","","83","","0.0","","19","","13","","","","98.52","","","","-15","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-04 23:00","2014","12","04","23:00","-10.1","","-12.5","","82","","0.0","","22","","11","","","","98.51","","","","-16","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 00:00","2014","12","05","00:00","-9.8","","-12.4","","81","","0.0","","22","","13","","","","98.56","","","","-16","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 01:00","2014","12","05","01:00","-10.9","","-13.3","","83","","0.0","","25","","10","","","","98.56","","","","-16","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 02:00","2014","12","05","02:00","-13.0","","-15.4","","82","","0.0","","23","","7","","","","98.61","","","","-18","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 03:00","2014","12","05","03:00","-12.4","","-14.0","","88","","0.0","","25","","10","","","","98.67","","","","-18","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 04:00","2014","12","05","04:00","-14.5","","-16.6","","84","","0.0","","28","","14","","","","98.76","","","","-22","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 05:00","2014","12","05","05:00","-14.8","","-16.8","","85","","0.0","","29","","16","","","","98.84","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 06:00","2014","12","05","06:00","-15.5","","-17.3","","86","","0.0","","30","","15","","","","98.93","","","","-24","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 07:00","2014","12","05","07:00","-17.2","","-19.1","","85","","0.0","","30","","14","","","","99.07","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 08:00","2014","12","05","08:00","-17.4","","-19.2","","85","","0.0","","33","","13","","","","99.19","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 09:00","2014","12","05","09:00","-17.2","","-19.1","","85","","0.0","","33","","13","","","","99.29","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 10:00","2014","12","05","10:00","-15.3","","-17.2","","85","","0.0","","32","","7","","","","99.45","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 11:00","2014","12","05","11:00","-12.3","","-14.2","","86","","0.0","","33","","14","","","","99.59","","","","-19","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 12:00","2014","12","05","12:00","-11.0","","-13.1","","85","","0.0","","32","","15","","","","99.65","","","","-18","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 13:00","2014","12","05","13:00","-9.8","","-12.0","","84","","0.0","","33","","11","","","","99.69","","","","-15","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 14:00","2014","12","05","14:00","-9.2","","-11.9","","81","","0.0","","31","","10","","","","99.76","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 15:00","2014","12","05","15:00","-9.5","","-12.2","","81","","0.0","","32","","11","","","","99.82","","","","-15","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 16:00","2014","12","05","16:00","-10.4","","-13.0","","81","","0.0","","28","","8","","","","99.93","","","","-15","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 17:00","2014","12","05","17:00","-12.4","","-14.0","","88","","0.0","","26","","11","","","","100.02","","","","-18","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 18:00","2014","12","05","18:00","-13.7","","-15.2","","89","","0.0","","27","","13","","","","100.12","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 19:00","2014","12","05","19:00","-14.5","","-16.1","","87","","0.0","","26","","12","","","","100.16","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 20:00","2014","12","05","20:00","-13.9","","-15.3","","89","","0.0","","27","","10","","","","100.21","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 21:00","2014","12","05","21:00","-16.6","","-18.6","","85","","0.0","","23","","5","","","","100.23","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 22:00","2014","12","05","22:00","-16.8","","-18.8","","85","","0.0","","18","","4","","","","100.29","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-05 23:00","2014","12","05","23:00","-16.0","","-17.8","","86","","0.0","","21","","4","","","","100.36","","","","-19","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 00:00","2014","12","06","00:00","-15.8","","-17.3","","88","","0.0","","21","","6","","","","100.41","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 01:00","2014","12","06","01:00","-17.8","","-19.9","","84","","0.0","","19","","4","","","","100.43","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 02:00","2014","12","06","02:00","-18.6","","-20.9","","82","","0.0","","20","","5","","","","100.47","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 03:00","2014","12","06","03:00","-18.2","","-20.2","","85","","0.0","","18","","9","","","","100.49","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 04:00","2014","12","06","04:00","-19.3","","-21.5","","83","","0.0","","18","","9","","","","100.51","","","","-26","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 05:00","2014","12","06","05:00","-19.1","","-21.2","","83","","0.0","","20","","7","","","","100.51","","","","-25","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 06:00","2014","12","06","06:00","-16.9","","-18.8","","85","","0.0","","20","","5","","","","100.54","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 07:00","2014","12","06","07:00","-17.5","","-19.4","","85","","0.0","","18","","8","","","","100.53","","","","-23","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 08:00","2014","12","06","08:00","-17.2","","-19.1","","85","","0.0","","19","","7","","","","100.55","","","","-22","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 09:00","2014","12","06","09:00","-15.5","","-17.3","","87","","0.0","","18","","9","","","","100.56","","","","-21","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 10:00","2014","12","06","10:00","-13.9","","-15.6","","87","","0.0","","18","","10","","","","100.57","","","","-20","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 11:00","2014","12","06","11:00","-10.7","","-12.0","","90","","0.0","","19","","8","","","","100.57","","","","-15","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 12:00","2014","12","06","12:00","-9.6","","-10.8","","91","","0.0","","18","","13","","","","100.49","","","","-16","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 13:00","2014","12","06","13:00","-8.5","","-10.1","","89","","0.0","","16","","18","","","","100.42","","","","-16","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 14:00","2014","12","06","14:00","-7.4","","-9.6","","85","","0.0","","17","","21","","","","100.36","","","","-15","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 15:00","2014","12","06","15:00","-6.8","","-9.1","","83","","0.0","","17","","24","","","","100.31","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 16:00","2014","12","06","16:00","-6.6","","-9.3","","81","","0.0","","17","","23","","","","100.30","","","","-14","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 17:00","2014","12","06","17:00","-6.3","","-8.8","","82","","0.0","","15","","21","","","","100.25","","","","-13","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 18:00","2014","12","06","18:00","-6.1","","-8.1","","86","","0.0","","14","","23","","","","100.14","","","","-13","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 19:00","2014","12","06","19:00","-5.6","","-8.2","","82","","0.0","","14","","25","","","","100.03","","","","-13","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 20:00","2014","12","06","20:00","-5.3","","-8.3","","79","","0.0","","14","","26","","","","99.94","","","","-13","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 21:00","2014","12","06","21:00","-4.8","","-8.5","","75","","0.0","","14","","23","","","","99.91","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 22:00","2014","12","06","22:00","-4.3","","-8.5","","73","","0.0","","14","","27","","","","99.77","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-06 23:00","2014","12","06","23:00","-4.2","","-8.4","","72","","0.0","","13","","21","","","","99.67","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-07 00:00","2014","12","07","00:00","-4.2","","-8.4","","72","","0.0","","14","","21","","","","99.57","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-07 01:00","2014","12","07","01:00","-4.5","","-9.2","","70","","0.0","","14","","23","","","","99.46","","","","-11","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-07 02:00","2014","12","07","02:00","-4.8","","-9.4","","70","","0.0","","14","","23","","","","99.37","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-07 03:00","2014","12","07","03:00","-5.2","","-9.5","","72","","0.0","","14","","19","","","","99.30","","","","-12","","NA"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-12-07 04:00","2014","12","07","04:00","-6.1","","-9.9","","75","","0.0","","14","","17","","","","99.18","","","","-12","","NA"
